Country,Province/Territory,District/Agency,Region Type,Date,Indicators,Values,Unit
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of household members age 10 years or more in Urban Area who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of household members age 10 years or more in Urban Area,1060,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of household members age 10 years or more in Urban Area,,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage men age 10 years or more who are literate in Rural Area,32.3,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage men age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of men age 10 years or more in Rural Area,11086,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of men age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of Women age 10 years or more who are literate in Rural Area,6.4,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of Women age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of Women age 10 years or more in Rural Area,9942,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of Women age 10 years or more in Rural Area,,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of household members age 10 years or more who are literate in Rural Area,20,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household members age 10 years or more who are literate in Rural Area,,Percetage
