Country,Province/Territory,District/Agency,Region Type,Date,Indicator,Value,Unit
Pakistan,FATA,Mohmand,District,2012,Secondary Level Enrolment Girls Schools,1148,Number
Pakistan,FATA,F.R Kohat,District,2012,Secondary Level Enrolment Girls Schools,57,Number
Pakistan,FATA,Orakzai,District,2012,Secondary Level Enrolment Girls Schools,708,Number
Pakistan,FATA,Khyber,District,2012,Secondary Level Enrolment Girls Schools,1273,Number
Pakistan,FATA,F.R Peshawar,District,2012,Secondary Level Enrolment Girls Schools,616,Number
Pakistan,FATA,Total,District,2012,Secondary Level Enrolment Girls Schools,11668,Number
Pakistan,FATA,FATA,Province,2012,Secondary Level Enrolment Total Schools,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Secondary Level Enrolment Total Schools,899,Number
Pakistan,FATA,F.R Lakki,District,2012,Secondary Level Enrolment Total Schools,519,Number
Pakistan,FATA,F.R Tank,District,2012,Secondary Level Enrolment Total Schools,1252,Number
Pakistan,FATA,S. Waziristan,District,2012,Secondary Level Enrolment Total Schools,2576,Number
Pakistan,FATA,N. Waziristan ,District,2012,Secondary Level Enrolment Total Schools,6989,Number
Pakistan,FATA,Kurram ,District,2012,Secondary Level Enrolment Total Schools,11304,Number
Pakistan,FATA,F.R Bannu,District,2012,Secondary Level Enrolment Total Schools,3434,Number
Pakistan,FATA,Bajaur,District,2012,Secondary Level Enrolment Total Schools,12533,Number
Pakistan,FATA,Mohmand,District,2012,Secondary Level Enrolment Total Schools,6202,Number
Pakistan,FATA,F.R Kohat,District,2012,Secondary Level Enrolment Total Schools,2911,Number
Pakistan,FATA,Orakzai,District,2012,Secondary Level Enrolment Total Schools,3046,Number
Pakistan,FATA,Khyber,District,2012,Secondary Level Enrolment Total Schools,7641,Number
Pakistan,FATA,F.R Peshawar,District,2012,Secondary Level Enrolment Total Schools,3205,Number
Pakistan,FATA,Total,District,2012,Secondary Level Enrolment Total Schools,62511,Number
Pakistan,FATA,FATA,Province,2012,GPI Secondary Level Enrolment,,Index
Pakistan,FATA,F.R D.I Khan ,District,2012,GPI Secondary Level Enrolment,0.11,Index
Pakistan,FATA,F.R Lakki,District,2012,GPI Secondary Level Enrolment,0.27,Index
Pakistan,FATA,F.R Tank,District,2012,GPI Secondary Level Enrolment,0.81,Index
Pakistan,FATA,S. Waziristan,District,2012,GPI Secondary Level Enrolment,0.18,Index
Pakistan,FATA,N. Waziristan ,District,2012,GPI Secondary Level Enrolment,0.34,Index
Pakistan,FATA,Kurram ,District,2012,GPI Secondary Level Enrolment,0.53,Index
Pakistan,FATA,F.R Bannu,District,2012,GPI Secondary Level Enrolment,0.11,Index
Pakistan,FATA,Bajaur,District,2012,GPI Secondary Level Enrolment,0.06,Index
Pakistan,FATA,Mohmand,District,2012,GPI Secondary Level Enrolment,0.23,Index
Pakistan,FATA,F.R Kohat,District,2012,GPI Secondary Level Enrolment,0.02,Index
Pakistan,FATA,Orakzai,District,2012,GPI Secondary Level Enrolment,0.3,Index
Pakistan,FATA,Khyber,District,2012,GPI Secondary Level Enrolment,0.2,Index
Pakistan,FATA,F.R Peshawar,District,2012,GPI Secondary Level Enrolment,0.24,Index
Pakistan,FATA,Total,District,2012,GPI Secondary Level Enrolment,0.23,Index
Pakistan,FATA,FATA,Province,2012,Gross Enrolment Ratio Boys Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Gross Enrolment Ratio Boys Schools,18.69,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Gross Enrolment Ratio Boys Schools,56.47,Ratio
Pakistan,FATA,F.R Tank,District,2012,Gross Enrolment Ratio Boys Schools,23.73,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Gross Enrolment Ratio Boys Schools,4.8,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Gross Enrolment Ratio Boys Schools,13.83,Ratio
Pakistan,FATA,Kurram ,District,2012,Gross Enrolment Ratio Boys Schools,16.21,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Gross Enrolment Ratio Boys Schools,185.29,Ratio
Pakistan,FATA,Bajaur,District,2012,Gross Enrolment Ratio Boys Schools,15.63,Ratio
Pakistan,FATA,Mohmand,District,2012,Gross Enrolment Ratio Boys Schools,12.32,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Gross Enrolment Ratio Boys Schools,28.12,Ratio
Pakistan,FATA,Orakzai,District,2012,Gross Enrolment Ratio Boys Schools,11.42,Ratio
Pakistan,FATA,Khyber,District,2012,Gross Enrolment Ratio Boys Schools,9.83,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Gross Enrolment Ratio Boys Schools,49.28,Ratio
Pakistan,FATA,Total,District,2012,Gross Enrolment Ratio Boys Schools,14.28,Ratio
Pakistan,FATA,FATA,Province,2012,Gross Enrolment Ratio Girls Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Gross Enrolment Ratio Girls Schools,2.45,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Gross Enrolment Ratio Girls Schools,15.8,Ratio
Pakistan,FATA,F.R Tank,District,2012,Gross Enrolment Ratio Girls Schools,23.05,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Gross Enrolment Ratio Girls Schools,1.15,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Gross Enrolment Ratio Girls Schools,6.3,Ratio
Pakistan,FATA,Kurram ,District,2012,Gross Enrolment Ratio Girls Schools,9.65,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Gross Enrolment Ratio Girls Schools,24.14,Ratio
Pakistan,FATA,Bajaur,District,2012,Gross Enrolment Ratio Girls Schools,1.04,Ratio
Pakistan,FATA,Mohmand,District,2012,Gross Enrolment Ratio Girls Schools,3.37,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Gross Enrolment Ratio Girls Schools,0.63,Ratio
Pakistan,FATA,Orakzai,District,2012,Gross Enrolment Ratio Girls Schools,3.58,Ratio
Pakistan,FATA,Khyber,District,2012,Gross Enrolment Ratio Girls Schools,2.37,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Gross Enrolment Ratio Girls Schools,12.02,Ratio
Pakistan,FATA,Total,District,2012,Gross Enrolment Ratio Girls Schools,3.9,Ratio
Pakistan,FATA,FATA,Province,2012,Gross Enrolment Ratio Total Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Gross Enrolment Ratio Total Schools,11.43,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Gross Enrolment Ratio Total Schools,36.65,Ratio
Pakistan,FATA,F.R Tank,District,2012,Gross Enrolment Ratio Total Schools,23.42,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Gross Enrolment Ratio Total Schools,3.26,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Gross Enrolment Ratio Total Schools,10.59,Ratio
Pakistan,FATA,Kurram ,District,2012,Gross Enrolment Ratio Total Schools,13.13,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Gross Enrolment Ratio Total Schools,112.08,Ratio
Pakistan,FATA,Bajaur,District,2012,Gross Enrolment Ratio Total Schools,8.77,Ratio
Pakistan,FATA,Mohmand,District,2012,Gross Enrolment Ratio Total Schools,8.26,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Gross Enrolment Ratio Total Schools,15.15,Ratio
Pakistan,FATA,Orakzai,District,2012,Gross Enrolment Ratio Total Schools,7.57,Ratio
Pakistan,FATA,Khyber,District,2012,Gross Enrolment Ratio Total Schools,6.45,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Gross Enrolment Ratio Total Schools,30.88,Ratio
Pakistan,FATA,Total,District,2012,Gross Enrolment Ratio Total Schools,9.54,Ratio
Pakistan,FATA,FATA,Province,2012,GPI Gross Enrolment Ratio,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,GPI Gross Enrolment Ratio,0.13,Ratio
Pakistan,FATA,F.R Lakki,District,2012,GPI Gross Enrolment Ratio,0.28,Ratio
Pakistan,FATA,F.R Tank,District,2012,GPI Gross Enrolment Ratio,0.97,Ratio
Pakistan,FATA,S. Waziristan,District,2012,GPI Gross Enrolment Ratio,0.24,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,GPI Gross Enrolment Ratio,0.46,Ratio
Pakistan,FATA,Kurram ,District,2012,GPI Gross Enrolment Ratio,0.6,Ratio
Pakistan,FATA,F.R Bannu,District,2012,GPI Gross Enrolment Ratio,0.13,Ratio
Pakistan,FATA,Bajaur,District,2012,GPI Gross Enrolment Ratio,0.07,Ratio
Pakistan,FATA,Mohmand,District,2012,GPI Gross Enrolment Ratio,0.27,Ratio
Pakistan,FATA,F.R Kohat,District,2012,GPI Gross Enrolment Ratio,0.02,Ratio
Pakistan,FATA,Orakzai,District,2012,GPI Gross Enrolment Ratio,0.31,Ratio
Pakistan,FATA,Khyber,District,2012,GPI Gross Enrolment Ratio,0.24,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,GPI Gross Enrolment Ratio,0.24,Ratio
Pakistan,FATA,Total,District,2012,GPI Gross Enrolment Ratio,0.27,Ratio
Pakistan,FATA,FATA,Province,2012,Net Enrolment Ratio Boys Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Net Enrolment Ratio Boys Schools,16.74,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Net Enrolment Ratio Boys Schools,42.7,Ratio
Pakistan,FATA,F.R Tank,District,2012,Net Enrolment Ratio Boys Schools,21.5,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Net Enrolment Ratio Boys Schools,4.12,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Net Enrolment Ratio Boys Schools,10.35,Ratio
Pakistan,FATA,Kurram ,District,2012,Net Enrolment Ratio Boys Schools,14.4,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Net Enrolment Ratio Boys Schools,156.34,Ratio
Pakistan,FATA,Bajaur,District,2012,Net Enrolment Ratio Boys Schools,13.03,Ratio
Pakistan,FATA,Mohmand,District,2012,Net Enrolment Ratio Boys Schools,9.57,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Net Enrolment Ratio Boys Schools,21.06,Ratio
Pakistan,FATA,Orakzai,District,2012,Net Enrolment Ratio Boys Schools,8.17,Ratio
Pakistan,FATA,Khyber,District,2012,Net Enrolment Ratio Boys Schools,7.49,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Net Enrolment Ratio Boys Schools,37.61,Ratio
Pakistan,FATA,Total,District,2012,Net Enrolment Ratio Boys Schools,11.53,Ratio
Pakistan,FATA,FATA,Province,2012,Net Enrolment Ratio Girls Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Net Enrolment Ratio Girls Schools,1.59,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Net Enrolment Ratio Girls Schools,15.8,Ratio
Pakistan,FATA,F.R Tank,District,2012,Net Enrolment Ratio Girls Schools,21.56,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Net Enrolment Ratio Girls Schools,0.99,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Net Enrolment Ratio Girls Schools,5.57,Ratio
Pakistan,FATA,Kurram ,District,2012,Net Enrolment Ratio Girls Schools,8.39,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Net Enrolment Ratio Girls Schools,20.4,Ratio
Pakistan,FATA,Bajaur,District,2012,Net Enrolment Ratio Girls Schools,0.93,Ratio
Pakistan,FATA,Mohmand,District,2012,Net Enrolment Ratio Girls Schools,2.29,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Net Enrolment Ratio Girls Schools,0.5,Ratio
Pakistan,FATA,Orakzai,District,2012,Net Enrolment Ratio Girls Schools,2.89,Ratio
Pakistan,FATA,Khyber,District,2012,Net Enrolment Ratio Girls Schools,1.78,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Net Enrolment Ratio Girls Schools,7.73,Ratio
Pakistan,FATA,Total,District,2012,Net Enrolment Ratio Girls Schools,3.22,Ratio
Pakistan,FATA,FATA,Province,2012,Net Enrolment Ratio Total Schools,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,Net Enrolment Ratio Total Schools,9.97,Ratio
Pakistan,FATA,F.R Lakki,District,2012,Net Enrolment Ratio Total Schools,29.59,Ratio
Pakistan,FATA,F.R Tank,District,2012,Net Enrolment Ratio Total Schools,21.53,Ratio
Pakistan,FATA,S. Waziristan,District,2012,Net Enrolment Ratio Total Schools,2.79,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,Net Enrolment Ratio Total Schools,8.29,Ratio
Pakistan,FATA,Kurram ,District,2012,Net Enrolment Ratio Total Schools,11.58,Ratio
Pakistan,FATA,F.R Bannu,District,2012,Net Enrolment Ratio Total Schools,94.58,Ratio
Pakistan,FATA,Bajaur,District,2012,Net Enrolment Ratio Total Schools,7.34,Ratio
Pakistan,FATA,Mohmand,District,2012,Net Enrolment Ratio Total Schools,6.27,Ratio
Pakistan,FATA,F.R Kohat,District,2012,Net Enrolment Ratio Total Schools,11.36,Ratio
Pakistan,FATA,Orakzai,District,2012,Net Enrolment Ratio Total Schools,5.57,Ratio
Pakistan,FATA,Khyber,District,2012,Net Enrolment Ratio Total Schools,4.91,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,Net Enrolment Ratio Total Schools,22.86,Ratio
Pakistan,FATA,Total,District,2012,Net Enrolment Ratio Total Schools,7.74,Ratio
Pakistan,FATA,FATA,Province,2012,GPI Net Enrolment Ratio,,Ratio
Pakistan,FATA,F.R D.I Khan ,District,2012,GPI Net Enrolment Ratio,0.09,Ratio
Pakistan,FATA,F.R Lakki,District,2012,GPI Net Enrolment Ratio,0.37,Ratio
Pakistan,FATA,F.R Tank,District,2012,GPI Net Enrolment Ratio,1,Ratio
Pakistan,FATA,S. Waziristan,District,2012,GPI Net Enrolment Ratio,0.24,Ratio
Pakistan,FATA,N. Waziristan ,District,2012,GPI Net Enrolment Ratio,0.54,Ratio
Pakistan,FATA,Kurram ,District,2012,GPI Net Enrolment Ratio,0.58,Ratio
Pakistan,FATA,F.R Bannu,District,2012,GPI Net Enrolment Ratio,0.13,Ratio
Pakistan,FATA,Bajaur,District,2012,GPI Net Enrolment Ratio,0.07,Ratio
Pakistan,FATA,Mohmand,District,2012,GPI Net Enrolment Ratio,0.24,Ratio
Pakistan,FATA,F.R Kohat,District,2012,GPI Net Enrolment Ratio,0.02,Ratio
Pakistan,FATA,Orakzai,District,2012,GPI Net Enrolment Ratio,0.35,Ratio
Pakistan,FATA,Khyber,District,2012,GPI Net Enrolment Ratio,0.24,Ratio
Pakistan,FATA,F.R Peshawar,District,2012,GPI Net Enrolment Ratio,0.21,Ratio
Pakistan,FATA,Total,District,2012,GPI Net Enrolment Ratio,0.28,Ratio
Pakistan,FATA,FATA,Province,2012,Transition Rate from Middle to High Schools - Boys,,Percentage
Pakistan,FATA,F.R D.I Khan ,District,2012,Transition Rate from Middle to High Schools - Boys,55,Percentage
Pakistan,FATA,F.R Lakki,District,2012,Transition Rate from Middle to High Schools - Boys,70,Percentage
Pakistan,FATA,F.R Tank,District,2012,Transition Rate from Middle to High Schools - Boys,28,Percentage
Pakistan,FATA,S. Waziristan,District,2012,Transition Rate from Middle to High Schools - Boys,63,Percentage
Pakistan,FATA,N. Waziristan ,District,2012,Transition Rate from Middle to High Schools - Boys,68,Percentage
Pakistan,FATA,Kurram ,District,2012,Transition Rate from Middle to High Schools - Boys,97,Percentage
Pakistan,FATA,F.R Bannu,District,2012,Transition Rate from Middle to High Schools - Boys,92,Percentage
Pakistan,FATA,Bajaur,District,2012,Transition Rate from Middle to High Schools - Boys,88,Percentage
Pakistan,FATA,Mohmand,District,2012,Transition Rate from Middle to High Schools - Boys,87,Percentage
Pakistan,FATA,F.R Kohat,District,2012,Transition Rate from Middle to High Schools - Boys,101,Percentage
Pakistan,FATA,Orakzai,District,2012,Transition Rate from Middle to High Schools - Boys,74,Percentage
Pakistan,FATA,Khyber,District,2012,Transition Rate from Middle to High Schools - Boys,96,Percentage
Pakistan,FATA,F.R Peshawar,District,2012,Transition Rate from Middle to High Schools - Boys,100,Percentage
Pakistan,FATA,Total,District,2012,Transition Rate from Middle to High Schools - Boys,85,Percentage
Pakistan,FATA,FATA,Province,2012,Transition Rate from Middle to High Schools - Girls,,Percentage
Pakistan,FATA,F.R D.I Khan ,District,2012,Transition Rate from Middle to High Schools - Girls,24,Percentage
Pakistan,FATA,F.R Lakki,District,2012,Transition Rate from Middle to High Schools - Girls,0,Percentage
Pakistan,FATA,F.R Tank,District,2012,Transition Rate from Middle to High Schools - Girls,41,Percentage
Pakistan,FATA,S. Waziristan,District,2012,Transition Rate from Middle to High Schools - Girls,47,Percentage
Pakistan,FATA,N. Waziristan ,District,2012,Transition Rate from Middle to High Schools - Girls,68,Percentage
Pakistan,FATA,Kurram ,District,2012,Transition Rate from Middle to High Schools - Girls,96,Percentage
Pakistan,FATA,F.R Bannu,District,2012,Transition Rate from Middle to High Schools - Girls,51,Percentage
Pakistan,FATA,Bajaur,District,2012,Transition Rate from Middle to High Schools - Girls,35,Percentage
Pakistan,FATA,Mohmand,District,2012,Transition Rate from Middle to High Schools - Girls,59,Percentage
Pakistan,FATA,F.R Kohat,District,2012,Transition Rate from Middle to High Schools - Girls,0,Percentage
Pakistan,FATA,Orakzai,District,2012,Transition Rate from Middle to High Schools - Girls,17,Percentage
Pakistan,FATA,Khyber,District,2012,Transition Rate from Middle to High Schools - Girls,130,Percentage
Pakistan,FATA,F.R Peshawar,District,2012,Transition Rate from Middle to High Schools - Girls,63,Percentage
Pakistan,FATA,Total,District,2012,Transition Rate from Middle to High Schools - Girls,72,Percentage
Pakistan,FATA,FATA,Province,2012,Transition Rate from Middle to High Schools - Total,,Percentage
Pakistan,FATA,F.R D.I Khan ,District,2012,Transition Rate from Middle to High Schools - Total,51,Percentage
Pakistan,FATA,F.R Lakki,District,2012,Transition Rate from Middle to High Schools - Total,50,Percentage
Pakistan,FATA,F.R Tank,District,2012,Transition Rate from Middle to High Schools - Total,34,Percentage
Pakistan,FATA,S. Waziristan,District,2012,Transition Rate from Middle to High Schools - Total,59,Percentage
Pakistan,FATA,N. Waziristan ,District,2012,Transition Rate from Middle to High Schools - Total,68,Percentage
Pakistan,FATA,Kurram ,District,2012,Transition Rate from Middle to High Schools - Total,97,Percentage
Pakistan,FATA,F.R Bannu,District,2012,Transition Rate from Middle to High Schools - Total,86,Percentage
Pakistan,FATA,Bajaur,District,2012,Transition Rate from Middle to High Schools - Total,85,Percentage
Pakistan,FATA,Mohmand,District,2012,Transition Rate from Middle to High Schools - Total,82,Percentage
Pakistan,FATA,F.R Kohat,District,2012,Transition Rate from Middle to High Schools - Total,100,Percentage
Pakistan,FATA,Orakzai,District,2012,Transition Rate from Middle to High Schools - Total,62,Percentage
Pakistan,FATA,Khyber,District,2012,Transition Rate from Middle to High Schools - Total,102,Percentage
Pakistan,FATA,F.R Peshawar,District,2012,Transition Rate from Middle to High Schools - Total,93,Percentage
Pakistan,FATA,Total,District,2012,Transition Rate from Middle to High Schools - Total,83,Percentage
Pakistan,FATA,FATA,Province,2012,GPI Transition Rate from Middle to High Schools ,,Percentage
Pakistan,FATA,F.R D.I Khan ,District,2012,GPI Transition Rate from Middle to High Schools ,0.44,Percentage
Pakistan,FATA,F.R Lakki,District,2012,GPI Transition Rate from Middle to High Schools ,0,Percentage
Pakistan,FATA,F.R Tank,District,2012,GPI Transition Rate from Middle to High Schools ,1.46,Percentage
Pakistan,FATA,S. Waziristan,District,2012,GPI Transition Rate from Middle to High Schools ,0.75,Percentage
Pakistan,FATA,N. Waziristan ,District,2012,GPI Transition Rate from Middle to High Schools ,1,Percentage
Pakistan,FATA,Kurram ,District,2012,GPI Transition Rate from Middle to High Schools ,0.99,Percentage
Pakistan,FATA,F.R Bannu,District,2012,GPI Transition Rate from Middle to High Schools ,0.55,Percentage
Pakistan,FATA,Bajaur,District,2012,GPI Transition Rate from Middle to High Schools ,0.4,Percentage
Pakistan,FATA,Mohmand,District,2012,GPI Transition Rate from Middle to High Schools ,0.68,Percentage
Pakistan,FATA,F.R Kohat,District,2012,GPI Transition Rate from Middle to High Schools ,0,Percentage
Pakistan,FATA,Orakzai,District,2012,GPI Transition Rate from Middle to High Schools ,0.23,Percentage
Pakistan,FATA,Khyber,District,2012,GPI Transition Rate from Middle to High Schools ,1.35,Percentage
Pakistan,FATA,F.R Peshawar,District,2012,GPI Transition Rate from Middle to High Schools ,0.63,Percentage
Pakistan,FATA,Total,District,2012,GPI Transition Rate from Middle to High Schools ,0.85,Percentage
Pakistan,FATA,FATA,Province,2012,Total Insitutes in FATA ,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Total Insitutes in FATA ,140,Number
Pakistan,FATA,F.R Lakki,District,2012,Total Insitutes in FATA ,98,Number
Pakistan,FATA,F.R Tank,District,2012,Total Insitutes in FATA ,191,Number
Pakistan,FATA,S. Waziristan,District,2012,Total Insitutes in FATA ,638,Number
Pakistan,FATA,N. Waziristan ,District,2012,Total Insitutes in FATA ,871,Number
Pakistan,FATA,Kurram ,District,2012,Total Insitutes in FATA ,568,Number
Pakistan,FATA,F.R Bannu,District,2012,Total Insitutes in FATA ,346,Number
Pakistan,FATA,Bajaur,District,2012,Total Insitutes in FATA ,616,Number
Pakistan,FATA,Mohmand,District,2012,Total Insitutes in FATA ,580,Number
